NIM;Nama;Tahun_Masuk;Jenis_Kelamin;IPS1;IPS2;IPS3;IPS4;IPK;MK_Gagal;SKS_Lulus;Status_Skripsi;Jumlah_Bimbingan;Kehadiran;Keaktifan_Organisasi;Status_Cuti;Rata_IPS;Progress_SKS;Tren_IP;Ontime
2020211724;Gamanto Palastri, S.H.;2021;L;3.22;3.78;3.55;3.83;3.63;2;132;5;19;86;Aktif;0;3.6;0.92;0.61;1
2020181725;Halima Yuliarti;2018;L;2.52;2.34;3.15;2.65;2.61;6;110;0;3;75;Tidak Aktif;1;2.67;0.76;0.13;0
2020181726;Karimah Nurdiyanti;2018;P;3.55;3.53;3.18;3.06;3.6;1;142;5;16;80;Aktif;0;3.33;0.99;-0.49;1
2020201727;Pangestu Pranowo, S.T.;2020;P;2.43;2.09;2.8;2.1;2.44;3;89;1;8;67;Tidak Aktif;0;2.35;0.62;-0.33;0
2020181728;Kusuma Prasetyo;2018;P;3.02;3.12;3.39;3.05;3.4;1;137;5;10;85;Aktif;0;3.15;0.95;0.03;1
2020201729;Ida Wijayanti, S.Psi;2020;P;3.38;3.32;3.84;3.15;3.51;2;140;4;11;100;Aktif;0;3.42;0.97;-0.23;1
2020211730;Rafi Prasetyo;2021;L;2.89;3.53;3.57;3.88;3.56;2;139;5;20;94;Tidak Aktif;0;3.47;0.97;0.99;1
2020181731;Drs. Juli Sitompul, M.TI.;2018;P;1.86;1.93;2.05;2.22;2.54;7;116;2;5;67;Aktif;0;2.02;0.81;0.36;0
2020221732;Ir. Intan Wijayanti;2022;P;2.85;3.94;3.84;3.3;3.08;1;127;3;18;80;Tidak Aktif;0;3.48;0.88;0.45;1
2020211733;Galih Prastuti;2021;L;2.95;3.04;3.52;3.25;3.36;2;144;4;15;99;Aktif;0;3.19;1.0;0.3;1
2020201734;Kenari Siregar;2020;P;2.62;3.03;2.17;2.46;2.55;8;72;1;6;52;Tidak Aktif;0;2.57;0.5;-0.16;0
2020201735;Ira Dongoran;2020;P;2.81;3.64;3.64;3.41;3.49;1;131;5;19;85;Aktif;0;3.38;0.91;0.6;1
2020201736;Hasta Halim;2020;L;2.83;3.27;3.18;3.1;3.96;0;127;4;10;95;Aktif;0;3.09;0.88;0.27;1
2020191737;Kezia Farida, S.E.I;2019;P;3.67;3.25;3.39;3.24;3.1;1;141;4;20;84;Aktif;0;3.39;0.98;-0.43;1
2020221738;R. Olivia Prasasta;2022;L;3.76;3.65;3.55;3.48;3.92;0;126;4;22;96;Aktif;0;3.61;0.88;-0.28;1
2020181739;Humaira Prastuti;2018;P;3.14;3.28;3.78;3.99;3.24;0;144;3;20;94;Aktif;0;3.55;1.0;0.85;1
2020181740;Wisnu Uyainah;2018;P;2.8;2.09;2.48;2.49;2.98;3;106;1;3;60;Aktif;0;2.46;0.74;-0.31;0
2020201741;Devi Napitupulu;2020;P;3.76;3.27;3.73;3.42;3.58;2;135;4;13;88;Aktif;0;3.54;0.94;-0.34;1
2020191742;Aurora Prakasa;2019;P;2.76;2.93;2.07;2.83;2.14;3;70;2;8;66;Aktif;0;2.65;0.49;0.07;0
2020221743;Rahmi Tamba;2022;P;3.46;3.34;3.52;4.0;3.14;2;135;4;14;89;Aktif;0;3.58;0.94;0.54;1
2020191744;Murti Damanik;2019;L;2.28;1.97;2.19;3.14;2.88;5;109;1;8;64;Aktif;0;2.4;0.76;0.86;0
2020181745;Dr. Amelia Sinaga, S.E.;2018;P;2.99;2.07;2.43;2.8;2.48;8;73;0;6;51;Aktif;1;2.57;0.51;-0.19;0
2020211746;Gamani Kusmawati, S.I.Kom;2021;L;3.23;3.55;3.58;3.16;3.47;2;144;5;24;99;Tidak Aktif;0;3.38;1.0;-0.07;1
2020201747;Hani Uyainah;2020;P;3.48;3.13;3.74;3.03;3.35;0;142;3;24;98;Aktif;0;3.34;0.99;-0.45;1
2020181748;Hj. Ellis Susanti, M.Ak;2018;P;2.48;2.14;2.83;2.68;2.8;3;99;1;7;65;Aktif;0;2.53;0.69;0.2;0
2020191749;Nadia Mustofa;2019;P;2.53;2.43;2.16;2.31;2.42;5;95;0;5;75;Tidak Aktif;1;2.36;0.66;-0.22;0
2020211750;Ayu Nasyidah;2021;L;3.42;3.22;3.01;3.5;3.29;0;140;3;21;95;Tidak Aktif;0;3.29;0.97;0.08;1
2020191751;dr. Soleh Hutasoit, S.Farm;2019;P;1.83;2.56;3.13;2.21;2.47;5;108;2;2;66;Aktif;1;2.43;0.75;0.38;0
2020181752;Almira Pradana, S.E.I;2018;P;3.55;3.51;3.41;3.52;3.9;2;127;4;24;92;Tidak Aktif;0;3.5;0.88;-0.03;1
2020191753;Ina Dabukke, M.M.;2019;L;2.83;3.85;3.58;3.89;3.6;2;130;4;22;82;Tidak Aktif;0;3.54;0.9;1.06;1
2020191754;Dr. Endah Padmasari;2019;P;2.32;2.77;3.1;2.69;2.18;6;106;1;8;72;Aktif;0;2.72;0.74;0.37;0
2020181755;Nova Usada;2018;P;3.04;3.17;3.31;3.56;3.59;0;143;5;24;90;Aktif;0;3.27;0.99;0.52;1
2020211756;Radika Zulaika, M.M.;2021;L;3.54;2.99;3.09;3.17;3.52;1;137;3;13;99;Tidak Aktif;0;3.2;0.95;-0.37;1
2020201757;Balijan Lazuardi;2020;P;3.14;3.34;3.81;3.01;3.65;2;126;3;16;84;Aktif;0;3.33;0.88;-0.13;1
2020191758;Lamar Usamah;2019;L;2.76;3.01;2.02;2.18;2.89;6;104;1;6;69;Tidak Aktif;0;2.49;0.72;-0.58;0
2020191759;Dono Suartini;2019;P;3.48;3.63;3.68;3.93;4.0;1;143;5;19;93;Tidak Aktif;0;3.68;0.99;0.45;1
2020181760;Oliva Nugroho;2018;L;2.14;2.94;2.06;2.28;2.9;7;102;1;2;77;Tidak Aktif;0;2.35;0.71;0.14;0
2020201761;R.A. Tami Zulkarnain, S.Psi;2020;L;3.06;3.05;3.86;3.5;3.67;0;142;4;13;89;Aktif;0;3.37;0.99;0.44;1
2020191762;Dewi Mansur;2019;P;3.71;3.74;3.31;3.41;3.21;2;143;4;20;92;Tidak Aktif;0;3.54;0.99;-0.3;1
2020211763;Restu Rahayu;2021;P;2.57;3.01;2.36;2.94;2.77;7;83;2;2;65;Aktif;0;2.72;0.58;0.37;0
2020221764;Abyasa Haryanto;2022;P;2.96;2.31;2.16;2.81;2.73;5;123;1;2;59;Aktif;0;2.56;0.85;-0.15;0
2020181765;KH. Adiarja Sitorus, M.Kom.;2018;L;3.05;3.45;3.31;3.43;3.65;2;125;3;25;93;Aktif;0;3.31;0.87;0.38;1
2020181766;Dr. Cindy Suwarno, S.Pd;2018;L;2.08;2.33;2.32;2.24;2.78;8;121;1;7;78;Tidak Aktif;0;2.24;0.84;0.16;0
2020211767;Olivia Waskita;2021;P;2.24;2.78;3.08;3.02;2.18;7;122;1;6;61;Aktif;0;2.78;0.85;0.78;0
2020211768;Hana Hariyah;2021;L;2.25;2.24;2.07;2.58;2.11;7;101;2;3;72;Tidak Aktif;1;2.29;0.7;0.33;0
2020221769;R.A. Hamima Zulaika, M.Ak;2022;P;3.18;3.79;3.88;3.3;3.86;0;126;5;25;91;Aktif;0;3.54;0.88;0.12;1
2020221770;Cawisono Mardhiyah;2022;P;2.72;1.99;2.83;3.13;2.68;8;75;0;8;77;Tidak Aktif;1;2.67;0.52;0.41;0
2020221771;Nrima Yolanda;2022;L;3.4;3.61;3.51;3.12;3.31;2;144;3;17;95;Aktif;0;3.41;1.0;-0.28;1
2020221772;Sutan Banawa Lazuardi;2022;P;2.83;1.98;3.14;2.39;2.66;7;73;1;8;74;Aktif;1;2.59;0.51;-0.44;0
2020211773;Maras Puspita;2021;P;2.77;3.03;2.38;3.03;2.13;7;116;1;6;61;Tidak Aktif;1;2.8;0.81;0.26;0
2020191774;Zulfa Pranowo;2019;L;2.69;2.68;2.3;3.05;2.17;8;108;2;4;73;Tidak Aktif;0;2.68;0.75;0.36;0
2020211775;Iriana Anggraini;2021;L;3.66;3.42;3.85;3.38;3.17;2;126;5;19;99;Aktif;0;3.58;0.88;-0.28;1
2020201776;Perkasa Habibi;2020;P;2.46;2.05;2.86;2.61;2.6;3;78;2;1;77;Tidak Aktif;1;2.49;0.54;0.15;0
2020191777;H. Candrakanta Firmansyah, M.M.;2019;P;3.79;3.81;3.71;3.11;3.84;1;133;3;13;99;Aktif;0;3.6;0.92;-0.68;1
2020221778;Drs. Oni Uwais;2022;L;2.64;2.27;3.06;2.87;2.11;8;98;1;2;58;Aktif;1;2.71;0.68;0.23;0
2020191779;Baktiadi Sitompul, S.Sos;2019;L;3.86;2.95;3.96;3.68;3.63;1;127;3;14;95;Tidak Aktif;0;3.61;0.88;-0.18;1
2020211780;Tania Hassanah;2021;L;3.1;3.94;3.3;3.78;3.39;2;139;5;15;86;Tidak Aktif;0;3.53;0.97;0.68;1
2020181781;Vanya Sitompul, S.IP;2018;P;2.81;3.5;3.98;3.37;3.36;0;126;3;24;92;Tidak Aktif;0;3.42;0.88;0.56;1
2020201782;Wulan Hutasoit;2020;P;3.42;3.38;3.88;3.51;3.51;2;142;3;22;92;Tidak Aktif;0;3.55;0.99;0.09;1
2020201783;dr. Laras Pertiwi;2020;L;3.98;3.17;3.07;3.66;3.6;2;138;3;19;94;Tidak Aktif;0;3.47;0.96;-0.32;1
2020201784;Puspa Suryatmi, S.Pt;2020;L;3.31;3.76;3.2;3.82;3.65;0;142;5;21;93;Tidak Aktif;0;3.52;0.99;0.51;1
2020201785;Unjani Novitasari;2020;P;3.35;3.18;3.75;3.51;3.32;1;128;4;22;94;Aktif;0;3.45;0.89;0.16;1
2020221786;dr. Harsana Novitasari, S.Pt;2022;L;3.99;3.38;3.92;3.35;3.05;2;135;5;15;90;Aktif;0;3.66;0.94;-0.64;1
2020181787;Padma Putra;2018;L;3.3;3.14;3.0;3.92;3.84;0;138;3;13;94;Tidak Aktif;0;3.34;0.96;0.62;1
2020191788;Tania Dabukke, S.Pt;2019;P;2.0;1.96;2.08;2.87;2.93;5;82;0;0;69;Aktif;0;2.23;0.57;0.87;0
2020221789;Vanya Mahendra, S.Gz;2022;L;2.94;3.46;3.35;3.37;3.62;2;128;5;13;82;Aktif;0;3.28;0.89;0.43;1
2020211790;Diana Utama;2021;L;1.93;1.85;3.19;2.28;2.05;3;114;0;4;59;Tidak Aktif;0;2.31;0.79;0.35;0
2020211791;Oliva Marbun;2021;P;2.85;3.33;3.8;3.34;3.44;1;135;4;15;82;Tidak Aktif;0;3.33;0.94;0.49;1
2020181792;Vanya Halimah;2018;P;2.41;2.92;3.04;2.01;2.78;6;91;0;4;76;Tidak Aktif;0;2.6;0.63;-0.4;0
2020211793;Jarwa Sinaga;2021;L;3.99;3.43;3.99;3.75;3.25;1;131;5;22;85;Tidak Aktif;0;3.79;0.91;-0.24;1
2020181794;R. Citra Melani;2018;L;3.99;3.84;3.1;3.71;3.35;2;138;3;13;94;Tidak Aktif;0;3.66;0.96;-0.28;1
2020181795;Syahrini Wijaya;2018;L;3.28;3.16;3.82;3.34;3.83;0;127;5;18;94;Aktif;0;3.4;0.88;0.06;1
2020211796;Shakila Yolanda;2021;L;3.17;3.17;3.23;3.07;3.19;2;125;3;22;88;Aktif;0;3.16;0.87;-0.1;1
2020201797;Cakrabirawa Wijayanti;2020;P;3.15;3.36;3.38;3.88;3.91;2;125;5;25;95;Tidak Aktif;0;3.44;0.87;0.73;1
2020211798;Hj. Amalia Siregar;2021;L;3.2;3.02;3.95;3.06;3.3;2;132;3;22;95;Aktif;0;3.31;0.92;-0.14;1
2020221799;Tgk. Artawan Adriansyah;2022;P;3.18;3.08;3.78;3.12;3.63;1;134;4;11;100;Aktif;0;3.29;0.93;-0.06;1
2020201800;Mustika Gunarto, M.TI.;2020;P;2.88;3.9;3.19;3.82;3.54;0;139;4;16;85;Aktif;0;3.45;0.97;0.94;1
2020211801;Vera Situmorang;2021;L;3.95;3.17;3.86;3.17;3.85;1;137;3;21;95;Aktif;0;3.54;0.95;-0.78;1
2020211802;Rina Hariyah;2021;L;3.41;3.75;3.93;3.91;3.82;0;126;3;10;98;Aktif;0;3.75;0.88;0.5;1
2020211803;Kusuma Samosir, S.IP;2021;P;2.04;2.17;2.35;2.45;2.39;3;120;2;4;65;Tidak Aktif;0;2.25;0.83;0.41;0
2020181804;R. Radika Wibowo, S.Gz;2018;P;2.99;3.66;3.17;3.31;3.5;0;135;5;11;92;Aktif;0;3.28;0.94;0.32;1
2020191805;Ozy Hassanah;2019;P;2.69;2.64;2.19;2.66;2.09;8;104;0;9;57;Aktif;0;2.54;0.72;-0.03;0
2020191806;Syahrini Yulianti;2019;P;3.3;2.94;3.27;3.96;3.95;2;125;4;11;87;Aktif;0;3.37;0.87;0.66;1
2020181807;Cahyo Zulaika, S.T.;2018;L;2.85;3.1;3.39;3.95;3.14;2;126;4;13;94;Aktif;0;3.32;0.88;1.1;1
2020221808;Tgk. Tami Usamah, S.IP;2022;L;1.93;3.08;2.46;2.93;2.34;3;77;1;9;75;Aktif;0;2.6;0.53;1.0;0
2020191809;Siska Nasyidah, S.Pd;2019;P;3.03;3.06;3.94;3.92;3.89;1;137;4;13;98;Aktif;0;3.49;0.95;0.89;1
2020201810;Dt. Gara Hutapea, M.Pd;2020;L;3.77;2.98;3.33;3.31;3.64;0;143;3;20;82;Aktif;0;3.35;0.99;-0.46;1
2020201811;Dwi Adriansyah;2020;L;2.98;3.56;3.81;3.38;3.13;1;130;5;21;97;Aktif;0;3.43;0.9;0.4;1
2020211812;Gilda Yolanda;2021;L;3.08;3.23;3.64;3.6;3.7;2;126;3;13;100;Tidak Aktif;0;3.39;0.88;0.52;1
2020191813;Darmaji Kuswoyo, S.Kom;2019;L;3.79;3.12;3.47;3.8;3.18;1;127;3;10;85;Aktif;0;3.54;0.88;0.01;1
2020221814;Satya Adriansyah;2022;P;3.86;3.28;3.68;3.03;3.69;1;140;5;14;86;Aktif;0;3.46;0.97;-0.83;1
2020201815;Sutan Raditya Winarno, M.Ak;2020;P;2.87;3.57;3.24;3.39;3.08;1;132;3;11;99;Aktif;0;3.27;0.92;0.52;1
2020211816;Tgk. Gambira Hakim;2021;L;3.16;3.0;3.91;3.01;3.48;2;134;4;23;80;Aktif;0;3.27;0.93;-0.15;1
2020191817;Purwa Widodo;2019;L;3.17;3.92;3.16;3.97;3.21;2;128;5;21;97;Aktif;0;3.56;0.89;0.8;1
2020211818;Jaka Wulandari;2021;L;2.46;2.95;2.66;2.64;2.2;5;73;0;1;75;Aktif;1;2.68;0.51;0.18;0
2020211819;Pia Kusmawati;2021;L;3.9;3.26;3.37;3.76;3.34;0;126;3;21;89;Aktif;0;3.57;0.88;-0.14;1
2020211820;Lasmanto Tamba;2021;P;2.69;2.58;3.06;2.06;2.26;5;109;1;0;53;Aktif;0;2.6;0.76;-0.63;0
2020191821;Puti Kartika Puspasari, S.Psi;2019;L;3.07;3.72;3.92;3.42;3.34;1;141;3;12;87;Tidak Aktif;0;3.53;0.98;0.35;1
2020221822;Unggul Waskita;2022;P;2.33;2.44;2.42;3.09;2.57;6;82;2;5;57;Aktif;1;2.57;0.57;0.76;0
2020191823;Mutia Laksita;2019;L;2.77;2.24;2.52;3.02;2.36;4;117;1;3;62;Aktif;0;2.64;0.81;0.25;0
2020211824;Eka Firgantoro;2021;P;2.93;2.61;2.89;2.97;2.85;3;97;0;3;79;Tidak Aktif;0;2.85;0.67;0.04;0
2020211825;Uda Hastuti, S.Pd;2021;P;2.86;3.34;3.67;3.45;3.75;0;139;5;16;100;Tidak Aktif;0;3.33;0.97;0.59;1
2020201826;Tgk. Lala Utami;2020;L;3.56;3.11;3.75;3.55;3.2;1;129;3;11;88;Aktif;0;3.49;0.9;-0.01;1
2020181827;drg. Pia Rahimah, S.I.Kom;2018;P;3.7;3.43;3.22;3.97;3.72;1;138;3;20;87;Tidak Aktif;0;3.58;0.96;0.27;1
2020221828;Amelia Kuswandari, S.Pt;2022;L;2.31;2.42;3.08;2.63;2.71;8;109;0;9;67;Aktif;0;2.61;0.76;0.32;0
2020211829;Zaenab Oktaviani;2021;P;3.34;3.04;3.21;3.0;3.04;0;143;4;24;88;Aktif;0;3.15;0.99;-0.34;1
2020211830;R. Sabrina Firmansyah, M.Farm;2021;L;2.09;2.66;3.01;2.66;2.15;4;90;1;9;57;Aktif;0;2.6;0.62;0.57;0
2020211831;Gabriella Prasetyo;2021;L;2.52;2.75;2.92;3.17;2.57;3;100;2;8;51;Tidak Aktif;1;2.84;0.69;0.65;0
2020211832;Lidya Suartini;2021;L;3.58;2.98;3.9;3.12;3.33;1;140;3;12;97;Aktif;0;3.4;0.97;-0.46;1
2020211833;R.A. Nova Uyainah;2021;L;2.52;2.31;2.57;3.03;2.34;4;92;1;3;70;Aktif;0;2.61;0.64;0.51;0
2020211834;Soleh Manullang;2021;P;1.91;2.81;3.02;2.22;2.43;4;115;1;9;73;Aktif;1;2.49;0.8;0.31;0
2020211835;R.A. Rini Halim, S.IP;2021;L;3.65;3.49;3.64;3.2;3.21;2;137;3;21;100;Tidak Aktif;0;3.5;0.95;-0.45;1
2020181836;Nugraha Mulyani;2018;L;3.19;3.52;3.86;3.67;3.44;1;135;5;11;89;Tidak Aktif;0;3.56;0.94;0.48;1
2020201837;Tgk. Hesti Wahyudin, S.H.;2020;L;2.66;3.01;2.63;2.31;2.05;8;75;2;5;73;Aktif;1;2.65;0.52;-0.35;0
2020181838;Hj. Indah Halimah;2018;L;1.95;2.19;2.64;2.68;2.6;6;93;1;9;51;Tidak Aktif;1;2.36;0.65;0.73;0
2020191839;Jarwadi Firgantoro;2019;L;3.26;3.58;3.97;3.73;3.92;2;131;3;20;87;Aktif;0;3.64;0.91;0.47;1
2020211840;R.A. Unjani Wulandari;2021;L;2.51;2.05;2.8;2.75;2.6;8;118;0;5;61;Tidak Aktif;1;2.53;0.82;0.24;0
2020201841;Dinda Saefullah;2020;L;3.43;3.27;3.52;3.2;3.81;0;136;4;24;95;Aktif;0;3.36;0.94;-0.23;1
2020211842;Ulya Uwais;2021;P;2.9;3.38;3.66;3.44;3.28;1;144;4;12;86;Tidak Aktif;0;3.34;1.0;0.54;1
2020181843;Banawi Novitasari;2018;L;3.22;3.93;3.92;3.5;3.33;1;130;4;12;83;Aktif;0;3.64;0.9;0.28;1
2020201844;Tgk. Jelita Dongoran;2020;L;1.84;2.42;2.4;3.1;2.01;8;79;1;2;77;Aktif;0;2.44;0.55;1.26;0
2020201845;Nrima Sirait;2020;P;3.69;3.43;3.09;3.97;3.52;2;142;3;25;91;Tidak Aktif;0;3.55;0.99;0.28;1
2020211846;Yulia Mardhiyah;2021;L;3.08;3.43;3.43;3.07;3.11;1;131;3;10;87;Tidak Aktif;0;3.25;0.91;-0.01;1
2020211847;drg. Maya Simbolon;2021;P;2.09;2.05;2.61;2.92;2.06;8;111;1;7;68;Tidak Aktif;1;2.42;0.77;0.83;0
2020201848;drg. Eman Saragih, S.H.;2020;L;2.94;2.94;3.05;3.83;3.12;1;130;4;17;95;Tidak Aktif;0;3.19;0.9;0.89;1
2020201849;Naradi Samosir, M.Pd;2020;L;3.33;3.83;3.26;3.42;3.04;0;136;4;24;85;Aktif;0;3.46;0.94;0.09;1
2020221850;Wani Januar, M.TI.;2022;P;3.49;3.53;3.33;3.32;3.11;0;130;5;14;85;Aktif;0;3.42;0.9;-0.17;1
2020181851;Caraka Hakim;2018;L;2.92;3.74;3.97;3.97;3.87;1;143;3;24;88;Tidak Aktif;0;3.65;0.99;1.05;1
2020191852;R.A. Lalita Anggraini, M.TI.;2019;L;3.64;3.21;3.63;3.46;3.48;2;126;5;20;91;Aktif;0;3.49;0.88;-0.18;1
2020201853;Prabawa Hidayat;2020;P;2.14;2.21;3.11;2.07;2.49;7;80;2;4;53;Aktif;1;2.38;0.56;-0.07;0
2020211854;Ellis Namaga;2021;L;2.53;2.51;2.3;2.41;2.85;6;90;0;0;73;Tidak Aktif;1;2.44;0.62;-0.12;0
2020211855;Tgk. Gilda Pradana, S.Pd;2021;P;3.42;3.01;3.02;3.96;3.38;2;129;5;24;90;Aktif;0;3.35;0.9;0.54;1
2020211856;Yunita Prabowo;2021;L;2.9;3.65;3.93;3.58;3.13;0;142;3;19;80;Tidak Aktif;0;3.52;0.99;0.68;1
2020221857;Rahmi Yulianti;2022;L;3.72;3.35;3.88;3.65;3.9;1;136;3;20;81;Aktif;0;3.65;0.94;-0.07;1
2020221858;Nabila Wulandari, S.H.;2022;L;2.96;3.24;3.2;3.91;3.76;1;131;3;12;97;Tidak Aktif;0;3.33;0.91;0.95;1
2020181859;dr. Humaira Hassanah, S.Kom;2018;P;2.16;2.04;2.91;2.57;2.23;4;101;1;9;69;Aktif;1;2.42;0.7;0.41;0
2020211860;Wakiman Simbolon;2021;L;2.85;3.26;3.47;3.15;3.98;2;138;4;22;91;Aktif;0;3.18;0.96;0.3;1
2020201861;Harsanto Handayani;2020;P;2.96;3.12;3.77;3.43;3.57;1;134;4;12;86;Tidak Aktif;0;3.32;0.93;0.47;1
2020211862;Prabowo Usamah, M.M.;2021;P;2.84;3.39;3.82;3.89;3.09;1;130;5;23;93;Aktif;0;3.49;0.9;1.05;1
2020221863;Vanya Habibi, S.I.Kom;2022;L;3.9;3.33;3.83;3.13;3.94;0;131;4;25;96;Tidak Aktif;0;3.55;0.91;-0.77;1
2020181864;Jatmiko Rajata;2018;P;2.93;2.68;2.44;3.13;2.28;3;70;1;4;63;Aktif;1;2.79;0.49;0.2;0
2020221865;Cut Belinda Hutasoit;2022;L;3.64;3.74;3.93;3.2;3.8;0;130;4;19;97;Tidak Aktif;0;3.63;0.9;-0.44;1
2020181866;Shania Sihombing, S.I.Kom;2018;P;1.88;2.3;2.34;2.37;2.98;7;89;1;8;73;Tidak Aktif;0;2.22;0.62;0.49;0
2020181867;Eluh Handayani;2018;L;3.66;3.97;3.38;3.8;3.43;0;133;4;25;83;Tidak Aktif;0;3.7;0.92;0.14;1
2020211868;Jaswadi Hartati;2021;L;2.02;3.03;2.26;2.39;2.76;6;114;2;3;50;Aktif;1;2.42;0.79;0.37;0
2020211869;Taufik Hartati, S.Psi;2021;L;3.53;3.39;3.74;3.23;3.06;2;136;5;25;98;Tidak Aktif;0;3.47;0.94;-0.3;1
2020201870;Tgk. Endah Pranowo, S.IP;2020;P;3.37;3.08;3.35;3.4;3.06;2;128;4;10;88;Aktif;0;3.3;0.89;0.03;1
2020221871;T. Tirta Pudjiastuti;2022;L;3.86;3.07;3.6;3.66;3.42;0;135;4;14;91;Aktif;0;3.55;0.94;-0.2;1
2020181872;Calista Wahyuni;2018;P;2.29;2.46;2.01;2.83;2.66;5;96;2;5;51;Tidak Aktif;1;2.4;0.67;0.54;0
2020221873;Oliva Dabukke, S.Pd;2022;L;3.24;3.98;3.42;3.5;3.91;2;131;5;15;83;Aktif;0;3.54;0.91;0.26;1
2020221874;R. Caturangga Salahudin;2022;P;2.5;2.84;3.04;2.55;2.48;5;122;2;4;58;Tidak Aktif;0;2.73;0.85;0.05;0
2020221875;Paris Wastuti;2022;P;3.96;3.67;3.08;3.86;3.48;0;125;3;19;91;Tidak Aktif;0;3.64;0.87;-0.1;1
2020211876;Irma Hastuti, M.M.;2021;P;3.46;3.36;3.88;3.2;3.83;0;128;3;14;96;Aktif;0;3.47;0.89;-0.26;1
2020191877;Drs. Anastasia Uyainah;2019;L;2.87;3.97;3.51;3.29;3.47;1;139;3;13;84;Aktif;0;3.41;0.97;0.42;1
2020211878;Mahfud Riyanti;2021;P;2.17;2.05;2.15;2.36;2.78;5;114;1;2;76;Tidak Aktif;1;2.18;0.79;0.19;0
2020191879;Paulin Sihotang;2019;P;3.07;3.08;3.33;3.94;3.34;0;128;3;14;84;Aktif;0;3.35;0.89;0.87;1
2020201880;Puti Tina Rajasa, S.T.;2020;L;2.38;2.03;3.07;2.55;2.71;4;78;0;6;72;Aktif;0;2.51;0.54;0.17;0
2020181881;Mahesa Widodo;2018;P;1.86;1.93;2.86;2.34;2.18;6;72;0;1;51;Aktif;1;2.25;0.5;0.48;0
2020181882;Tiara Kuswandari;2018;P;2.83;3.75;3.13;3.47;3.61;0;127;4;10;83;Aktif;0;3.3;0.88;0.64;1
2020221883;Gading Ramadan;2022;L;2.83;3.76;3.01;3.76;3.89;2;131;3;21;80;Aktif;0;3.34;0.91;0.93;1
2020191884;dr. Zamira Prayoga, S.E.I;2019;P;3.44;3.42;3.39;3.89;3.89;2;136;4;15;96;Aktif;0;3.54;0.94;0.45;1
2020221885;Panji Winarsih;2022;L;3.54;3.92;3.96;3.51;3.45;0;143;3;16;86;Tidak Aktif;0;3.73;0.99;-0.03;1
2020191886;Wadi Iswahyudi;2019;L;3.95;3.06;3.58;3.28;3.28;2;128;3;25;91;Aktif;0;3.47;0.89;-0.67;1
2020211887;Adikara Astuti;2021;L;4.0;2.96;3.58;3.08;3.15;0;136;4;23;86;Aktif;0;3.4;0.94;-0.92;1
2020211888;Jayeng Pratama;2021;L;3.41;3.18;3.32;3.09;3.3;1;128;4;13;96;Aktif;0;3.25;0.89;-0.32;1
2020211889;Vanesa Rahayu, S.Ked;2021;P;2.93;2.24;2.69;3.09;2.01;8;88;2;0;52;Tidak Aktif;1;2.74;0.61;0.16;0
2020181890;Patricia Waluyo;2018;P;2.94;1.92;2.19;3.15;2.54;5;99;2;4;71;Tidak Aktif;0;2.55;0.69;0.21;0
2020221891;Okta Budiyanto;2022;P;3.11;3.39;3.69;3.73;4.0;1;138;3;12;95;Tidak Aktif;0;3.48;0.96;0.62;1
2020191892;Zulfa Andriani;2019;L;3.45;3.49;3.41;3.17;3.98;2;140;5;13;92;Tidak Aktif;0;3.38;0.97;-0.28;1
2020221893;Mariadi Susanti;2022;L;2.4;2.58;2.27;2.65;2.69;3;79;1;6;72;Aktif;0;2.48;0.55;0.25;0
2020181894;Prima Purnawati;2018;P;3.99;3.57;3.37;3.77;3.17;0;135;3;22;83;Aktif;0;3.67;0.94;-0.22;1
2020211895;Maryanto Waskita;2021;P;3.22;3.37;3.78;3.48;3.79;1;143;5;18;100;Tidak Aktif;0;3.46;0.99;0.26;1
2020201896;Kasiyah Sihombing;2020;P;3.21;3.79;3.24;3.22;3.5;2;144;4;25;96;Tidak Aktif;0;3.37;1.0;0.01;1
2020191897;Humaira Yulianti, M.Farm;2019;P;2.81;3.61;3.51;3.45;3.97;0;128;4;25;95;Aktif;0;3.34;0.89;0.64;1
2020191898;Paramita Dongoran;2019;L;3.84;3.05;3.57;3.87;3.58;0;126;3;25;80;Aktif;0;3.58;0.88;0.03;1
2020211899;R.M. Jail Farida;2021;P;2.25;1.92;2.55;2.47;2.87;4;89;2;9;53;Aktif;1;2.3;0.62;0.22;0
2020211900;Kusuma Winarno;2021;L;3.96;3.95;3.25;3.35;3.9;1;140;4;18;97;Tidak Aktif;0;3.63;0.97;-0.61;1
2020221901;Dr. Legawa Kusmawati;2022;L;2.33;2.22;2.63;2.83;2.27;3;97;0;6;64;Tidak Aktif;1;2.5;0.67;0.5;0
2020211902;Tgk. Icha Manullang, S.E.;2021;P;1.86;1.86;2.46;2.42;2.32;3;72;0;8;71;Tidak Aktif;0;2.15;0.5;0.56;0
2020211903;Tira Wasita;2021;P;3.18;3.11;3.31;3.97;3.41;0;134;5;22;95;Aktif;0;3.39;0.93;0.79;1
2020221904;Gatra Nainggolan;2022;P;3.49;3.98;3.24;3.68;3.72;2;142;5;25;95;Aktif;0;3.6;0.99;0.19;1
2020221905;Cengkal Hidayat;2022;L;2.91;3.64;3.06;3.6;3.74;1;133;4;22;99;Tidak Aktif;0;3.3;0.92;0.69;1
